194,520.158875,181.012939,-2.861720
195,520.106018,180.997742,-2.861730
196,520.053162,180.982559,-2.861739
197,520.000305,180.967361,-2.861747
198,519.947449,180.952164,-2.861754
199,519.894592,180.936981,-2.861760
200,519.841675,180.921783,-2.861765
201,519.788818,180.906601,-2.861768
202,519.735962,180.891403,-2.861771
203,519.683105,180.876221,-2.861772
204,519.630249,180.861023,-2.861772
205,519.577393,180.845840,-2.861771
206,519.524536,180.830643,-2.861769
207,519.471680,180.815445,-2.861766
208,519.418823,180.800262,-2.861762
209,519.365967,180.785065,-2.861756
210,519.313110,180.769882,-2.861749
211,519.260254,180.754684,-2.861742
212,519.207397,180.739502,-2.861733
213,519.154480,180.724304,-2.861723
214,519.101624,180.709106,-2.861712
215,519.048767,180.693909,-2.861701
216,518.995911,180.678726,-2.861688
217,518.943054,180.663528,-2.861674
218,518.890198,180.648331,-2.861659
219,518.837341,180.633133,-2.861643
220,518.784485,180.617935,-2.861627
221,518.731628,180.602737,-2.861609
222,518.678772,180.587524,-2.861590
223,518.625916,180.572327,-2.861571
224,518.572998,180.557129,-2.861551
225,518.520142,180.541916,-2.861530
226,518.467285,180.526718,-2.861508
227,518.414429,180.511505,-2.861485
228,518.361572,180.496292,-2.861462
229,518.308716,180.481079,-2.861438
230,518.255859,180.465866,-2.861413
231,518.202942,180.450653,-2.861387
232,518.150085,180.435440,-2.861361
233,518.097229,180.420227,-2.861335
234,518.044373,180.405014,-2.861307
235,517.991516,180.389786,-2.861279
236,517.938599,180.374573,-2.861251
237,517.885742,180.359344,-2.861222
238,517.832886,180.344116,-2.861193
239,517.780029,180.328888,-2.861163
240,517.727173,180.313660,-2.861133
241,517.674255,180.298431,-2.861103
242,517.621399,180.283203,-2.861072
243,517.568542,180.267960,-2.861042
244,517.515686,180.252731,-2.861010
245,517.462830,180.237488,-2.860979
246,517.409912,180.222244,-2.860948
247,517.357056,180.207001,-2.860916
248,517.304199,180.191772,-2.860885
249,517.251343,180.176514,-2.860853
250,517.198425,180.161270,-2.860821
251,517.145569,180.146027,-2.860790
252,517.092712,180.130768,-2.860758
253,517.039856,180.115524,-2.860726
254,516.987000,180.100266,-2.860695
255,516.934082,180.085007,-2.860664
256,516.881226,180.069763,-2.860633
257,516.828369,180.054504,-2.860602
258,516.775513,180.039246,-2.860571
259,516.736206,180.014832,-2.871034
260,516.713501,179.993881,-2.115150
261,516.702454,179.977478,-1.865636
262,516.692627,179.956757,-1.783015
263,516.685486,179.935669,-1.755537
264,516.679138,179.911499,-1.745536
265,516.673340,179.885986,-1.741488
266,516.667603,179.858124,-1.739271
267,516.661804,179.828568,-1.737733
268,516.655945,179.796906,-1.736417
269,516.649963,179.763428,-1.735223
270,516.643738,179.727966,-1.734097
271,516.637329,179.690613,-1.733030
272,516.630737,179.651306,-1.732010
273,516.623962,179.610107,-1.731031
274,516.616882,179.566956,-1.730083
275,516.609619,179.521912,-1.729159
276,516.602112,179.474930,-1.728252
277,516.594360,179.426025,-1.727354
278,516.586365,179.375198,-1.726462
279,516.578125,179.322449,-1.725573
280,516.569641,179.267792,-1.724685
281,516.560913,179.211197,-1.723800
282,516.551880,179.152695,-1.722918
283,516.542664,179.092270,-1.722041
284,516.533264,179.029907,-1.721171
285,516.523560,178.965652,-1.720314
286,516.513611,178.899460,-1.719475
287,516.503723,178.832977,-1.718682
288,516.493896,178.766983,-1.717943
289,516.484314,178.701813,-1.717260
290,516.474854,178.637543,-1.716634
291,516.465576,178.574234,-1.716063
292,516.456482,178.511841,-1.715546
293,516.447510,178.450348,-1.715081
294,516.438721,178.389709,-1.714669
295,516.430054,178.329895,-1.714305
296,516.421509,178.270844,-1.713990
297,516.413147,178.212524,-1.713722
298,516.404846,178.154846,-1.713497
299,516.396667,178.097778,-1.713315
300,516.388550,178.041260,-1.713175
301,516.380493,177.985214,-1.713075
302,516.372559,177.929596,-1.713014
303,516.364624,177.874329,-1.712993
304,516.356750,177.819351,-1.713007
305,516.348877,177.764603,-1.713059
306,516.341064,177.710022,-1.713147
307,516.333252,177.655533,-1.713270
308,516.325439,177.601089,-1.713428
309,516.317566,177.546616,-1.713621
310,516.309753,177.492065,-1.713849
311,516.301819,177.437378,-1.714112
312,516.293884,177.382477,-1.714411
313,516.285889,177.327316,-1.714746
314,516.277832,177.271851,-1.715116
315,516.269714,177.216019,-1.715523
316,516.261475,177.159760,-1.715967
317,516.253174,177.103058,-1.716449
318,516.244751,177.045837,-1.716969
319,516.236206,176.988068,-1.717528
320,516.227539,176.929718,-1.718126
321,516.218750,176.870728,-1.718765
322,516.209839,176.811096,-1.719444
323,516.200745,176.750763,-1.720163
324,516.191528,176.689728,-1.720925
325,516.182129,176.627960,-1.721728
326,516.172546,176.565430,-1.722573
327,516.162781,176.502151,-1.723461
328,516.152893,176.438095,-1.724391
329,516.142822,176.373260,-1.725362
330,516.132507,176.307648,-1.726375
331,516.122009,176.241272,-1.727428
332,516.111328,176.174133,-1.728521
333,516.100464,176.106247,-1.729652
334,516.089417,176.037643,-1.730819
335,516.078125,175.968353,-1.732021
336,516.066711,175.898392,-1.733256
337,516.055054,175.827805,-1.734521
338,516.043213,175.756638,-1.735814
339,516.031128,175.684937,-1.737131
340,516.018921,175.612732,-1.738469
341,516.006531,175.540100,-1.739826
342,515.994019,175.467102,-1.741195
343,515.981323,175.393799,-1.742575
344,515.968445,175.320236,-1.743961
345,515.955444,175.246490,-1.745349
346,515.942322,175.172653,-1.746734
347,515.929138,175.098755,-1.748113
348,515.915771,175.024902,-1.749480
349,515.902405,174.951141,-1.750833
350,515.888916,174.877548,-1.752166
351,515.875366,174.804199,-1.753476
352,515.861816,174.731171,-1.754760
353,515.848206,174.658493,-1.756012
354,515.834595,174.586258,-1.757231
355,515.820984,174.514511,-1.758414
356,515.807434,174.443298,-1.759557
357,515.793884,174.372696,-1.760659
358,515.780334,174.302704,-1.761718
359,515.766907,174.233414,-1.762730
360,515.753540,174.164810,-1.763697
361,515.740234,174.096954,-1.764616
362,515.726990,174.029846,-1.765488
363,515.713867,173.963516,-1.766310
364,515.700867,173.897964,-1.767085
365,515.687988,173.833221,-1.767811
366,515.675171,173.769257,-1.768488
367,515.662476,173.706070,-1.769118
368,515.649902,173.643677,-1.769702
369,515.637451,173.582047,-1.770239
370,515.625122,173.521149,-1.770731
371,515.612915,173.460968,-1.771179
372,515.600830,173.401489,-1.771585
373,515.588867,173.342682,-1.771949
374,515.576965,173.284500,-1.772272
375,515.565186,173.226898,-1.772555
376,515.553528,173.169876,-1.772800
377,515.541931,173.113342,-1.773007
378,515.530457,173.057297,-1.773178
379,515.519043,173.001678,-1.773314
380,515.507690,172.946442,-1.773415
381,515.496399,172.891556,-1.773483
382,515.485229,172.836945,-1.773517
383,515.474060,172.782562,-1.773519
384,515.462891,172.728394,-1.773489
385,515.451782,172.674362,-1.773428
386,515.440735,172.620422,-1.773335
387,515.429688,172.566544,-1.773211
388,515.418640,172.512650,-1.773057
389,515.407593,172.458725,-1.772873
390,515.396545,172.404694,-1.772658
391,515.385437,172.350540,-1.772413
392,515.374390,172.296204,-1.772137
393,515.363281,172.241653,-1.771831
394,515.352112,172.186829,-1.771493
395,515.340881,172.131699,-1.771124
396,515.329651,172.076233,-1.770725
397,515.318359,172.020401,-1.770294
398,515.307007,171.964157,-1.769831
399,515.295654,171.907471,-1.769336
400,515.284180,171.850311,-1.768808
401,515.272644,171.792648,-1.768247
402,515.261047,171.734467,-1.767654
403,515.249329,171.675751,-1.767028
404,515.237610,171.616455,-1.766369
405,515.225769,171.556595,-1.765676
406,515.213867,171.496140,-1.764950
407,515.201904,171.435089,-1.764192
408,515.189880,171.373428,-1.763401
409,515.177795,171.311157,-1.762579
410,515.165649,171.248276,-1.761724
411,515.153442,171.184784,-1.760838
412,515.141174,171.120697,-1.759923
413,515.128845,171.056030,-1.758980
414,515.116516,170.990784,-1.758008
415,515.104065,170.924988,-1.757011
416,515.091675,170.858658,-1.755989
417,515.079224,170.791824,-1.754945
418,515.066711,170.724518,-1.753881
419,515.054260,170.656769,-1.752798
420,515.041809,170.588623,-1.751698
421,515.029297,170.520096,-1.750586
422,515.016907,170.451233,-1.749462
423,515.004456,170.382111,-1.748329
424,514.992065,170.312729,-1.747192
425,514.979736,170.243179,-1.746052
426,514.967468,170.173477,-1.744912
427,514.955261,170.103683,-1.743775
428,514.943176,170.033859,-1.742646
429,514.931091,169.964050,-1.741525
430,514.919128,169.894287,-1.740416
431,514.907288,169.824661,-1.739323
432,514.895508,169.755188,-1.738248
433,514.883911,169.685944,-1.737193
434,514.872375,169.616943,-1.736161
435,514.860962,169.548248,-1.735154
436,514.849670,169.479919,-1.734175
437,514.838501,169.411957,-1.733225
438,514.827515,169.344437,-1.732306
439,514.816589,169.277374,-1.731419
440,514.805847,169.210785,-1.730566
441,514.795288,169.144714,-1.729748
442,514.784790,169.079193,-1.728966
443,514.774475,169.014221,-1.728219
444,514.764282,168.949814,-1.727510
445,514.754211,168.885986,-1.726839
446,514.744324,168.822754,-1.726205
447,514.734558,168.760117,-1.725608
448,514.724854,168.698074,-1.725049
449,514.715332,168.636627,-1.724526
450,514.705933,168.575745,-1.724040
451,514.696655,168.515442,-1.723591
452,514.687439,168.455704,-1.723177
453,514.678345,168.396500,-1.722799
454,514.669373,168.337814,-1.722455
455,514.660522,168.279633,-1.722145
456,514.651733,168.221939,-1.721869
457,514.643005,168.164688,-1.721625
458,514.634399,168.107849,-1.721413
459,514.625854,168.051407,-1.721232
460,514.617310,167.995331,-1.721081
461,514.608887,167.939575,-1.720961
462,514.600525,167.884125,-1.720871
463,514.592163,167.828918,-1.720809
464,514.583862,167.773941,-1.720776
465,514.575562,167.719162,-1.720770
466,514.567322,167.664520,-1.720792
467,514.559082,167.610016,-1.720842
468,514.550842,167.555573,-1.720919
469,514.542603,167.501190,-1.721023
470,514.534363,167.446808,-1.721153
471,514.526062,167.392395,-1.721309
472,514.517822,167.337921,-1.721492
473,514.509521,167.283356,-1.721702
474,514.501160,167.228668,-1.721938
475,514.492798,167.173813,-1.722200
476,514.484375,167.118774,-1.722488
477,514.475952,167.063492,-1.722802
478,514.467407,167.007980,-1.723143
479,514.458801,166.952179,-1.723511
480,514.450195,166.896088,-1.723906
481,514.441406,166.839661,-1.724327
482,514.432617,166.782883,-1.724775
483,514.423706,166.725739,-1.725249
484,514.414734,166.668198,-1.725751
485,514.405640,166.610260,-1.726278
486,514.396484,166.551910,-1.726833
487,514.387207,166.493118,-1.727414
488,514.377808,166.433884,-1.728022
489,514.368286,166.374207,-1.728655
490,514.358704,166.314087,-1.729315
491,514.348999,166.253494,-1.730000
492,514.339111,166.192459,-1.730710
493,514.329163,166.130951,-1.731443
494,514.319092,166.069016,-1.732200
495,514.308899,166.006638,-1.732979
496,514.298584,165.943832,-1.733780
497,514.288086,165.880615,-1.734601
498,514.277527,165.816986,-1.735441
499,514.266846,165.752975,-1.736300
500,514.256042,165.688614,-1.737175
501,514.245117,165.623901,-1.738064
502,514.234131,165.558899,-1.738968
503,514.222961,165.493591,-1.739883
504,514.211731,165.428040,-1.740807
505,514.200378,165.362259,-1.741739
506,514.188904,165.296295,-1.742677
507,514.177368,165.230164,-1.743618
508,514.165771,165.163910,-1.744562
509,514.154053,165.097565,-1.745505
510,514.142273,165.031174,-1.746446
511,514.130432,164.964767,-1.747382
512,514.118530,164.898392,-1.748311
513,514.106628,164.832062,-1.749232
514,514.094604,164.765839,-1.750141
515,514.082581,164.699753,-1.751038
516,514.070496,164.633835,-1.751919
517,514.058411,164.568115,-1.752784
518,514.046326,164.502625,-1.753631
519,514.034241,164.437408,-1.754457
520,514.022156,164.372482,-1.755262
521,514.010010,164.307892,-1.756044
522,513.997925,164.243622,-1.756802
523,513.985901,164.179749,-1.757534
524,513.973877,164.116241,-1.758242
525,513.961853,164.053146,-1.758921
526,513.949890,163.990479,-1.759573
527,513.937988,163.928253,-1.760197
528,513.926086,163.866455,-1.760792
529,513.914307,163.805115,-1.761358
530,513.902527,163.744232,-1.761895
531,513.890808,163.683807,-1.762402
532,513.879150,163.623840,-1.762879
533,513.867554,163.564331,-1.763328
534,513.856018,163.505264,-1.763747
535,513.844543,163.446640,-1.764136
536,513.833130,163.388443,-1.764497
537,513.821777,163.330658,-1.764829
538,513.810486,163.273285,-1.765133
539,513.799255,163.216278,-1.765408
540,513.788086,163.159668,-1.765656
541,513.776978,163.103394,-1.765877
542,513.765930,163.047455,-1.766070
543,513.754944,162.991806,-1.766237
544,513.743958,162.936462,-1.766379
545,513.733032,162.881363,-1.766495
546,513.722168,162.826508,-1.766585
547,513.711304,162.771851,-1.766649
548,513.700500,162.717377,-1.766690
549,513.689758,162.663055,-1.766706
550,513.679016,162.608871,-1.766698
551,513.668274,162.554779,-1.766666
552,513.657532,162.500763,-1.766611
553,513.646851,162.446808,-1.766533
554,513.636169,162.392853,-1.766431
555,513.625488,162.338882,-1.766305
556,513.614807,162.284882,-1.766157
557,513.604126,162.230835,-1.765986
558,513.593445,162.176682,-1.765792
559,513.582703,162.122421,-1.765576
560,513.572021,162.068024,-1.765337
561,513.561279,162.013458,-1.765075
562,513.550476,161.958725,-1.764791
563,513.539734,161.903778,-1.764485
564,513.528931,161.848602,-1.764155
565,513.518066,161.793182,-1.763804
566,513.507202,161.737503,-1.763430
567,513.496338,161.681534,-1.763034
568,513.485413,161.625290,-1.762616
569,513.474426,161.568726,-1.762175
570,513.463440,161.511841,-1.761713
571,513.452454,161.454620,-1.761230
572,513.441345,161.397064,-1.760724
573,513.430237,161.339172,-1.760198
574,513.419128,161.280914,-1.759652
575,513.407959,161.222305,-1.759084
576,513.396729,161.163345,-1.758497
577,513.385498,161.104019,-1.757890
578,513.374268,161.044342,-1.757264
579,513.362976,160.984314,-1.756620
580,513.351685,160.923935,-1.755960
581,513.340332,160.863220,-1.755282
582,513.328979,160.802185,-1.754589
583,513.317627,160.740829,-1.753882
584,513.306213,160.679169,-1.753161
585,513.294861,160.617218,-1.752426
586,513.283447,160.554993,-1.751681
587,513.272095,160.492523,-1.750927
588,513.260681,160.429810,-1.750162
589,513.249329,160.366882,-1.749390
590,513.237976,160.303772,-1.748612
591,513.226685,160.240494,-1.747830
592,513.215393,160.177078,-1.747046
593,513.204102,160.113541,-1.746259
594,513.192871,160.049911,-1.745473
595,513.181641,159.986221,-1.744689
596,513.170532,159.922501,-1.743907
597,513.159424,159.858765,-1.743130
598,513.148376,159.795044,-1.742360
599,513.137390,159.731369,-1.741596
600,513.126465,159.667770,-1.740843
601,513.115601,159.604263,-1.740101
602,513.104797,159.540878,-1.739371
603,513.094055,159.477646,-1.738654
604,513.083435,159.414581,-1.737952
605,513.072815,159.351715,-1.737265
606,513.062378,159.289062,-1.736595
607,513.051941,159.226654,-1.735944
608,513.041626,159.164490,-1.735310
609,513.031372,159.102600,-1.734697
610,513.021179,159.040985,-1.734105
611,513.011108,158.979675,-1.733535
612,513.001160,158.918671,-1.732985
613,512.991211,158.858002,-1.732458
614,512.981445,158.797653,-1.731953
615,512.971680,158.737625,-1.731472
616,512.962036,158.677948,-1.731013
617,512.952454,158.618607,-1.730578
618,512.942993,158.559616,-1.730167
619,512.933533,158.500946,-1.729780
620,512.924194,158.442627,-1.729416
621,512.914978,158.384628,-1.729076
622,512.905762,158.326950,-1.728761
623,512.896667,158.269592,-1.728469
624,512.887573,158.212540,-1.728200
625,512.878601,158.155777,-1.727953
626,512.869629,158.099304,-1.727730
627,512.860779,158.043106,-1.727530
628,512.851929,157.987152,-1.727354
629,512.843140,157.931427,-1.727200
630,512.834351,157.875931,-1.727068
631,512.825684,157.820633,-1.726957
632,512.817017,157.765533,-1.726869
633,512.808350,157.710587,-1.726803
634,512.799744,157.655792,-1.726758
635,512.791138,157.601135,-1.726733
636,512.782532,157.546570,-1.726730
637,512.773987,157.492096,-1.726747
638,512.765442,157.437683,-1.726785
639,512.756897,157.383331,-1.726844
640,512.748352,157.328995,-1.726923
641,512.739746,157.274658,-1.727023
642,512.731201,157.220306,-1.727142
643,512.722595,157.165924,-1.727282
644,512.713989,157.111496,-1.727441
645,512.705383,157.056976,-1.727619
646,512.696777,157.002380,-1.727818
647,512.688049,156.947662,-1.728034
648,512.679382,156.892822,-1.728271
649,512.670593,156.837845,-1.728527
650,512.661865,156.782700,-1.728802
651,512.653015,156.727371,-1.729096
652,512.644104,156.671875,-1.729409
653,512.635193,156.616165,-1.729741
654,512.626221,156.560242,-1.730091
655,512.617188,156.504105,-1.730459
656,512.608093,156.447723,-1.730846
657,512.598938,156.391098,-1.731251
658,512.589661,156.334244,-1.731673
659,512.580383,156.277115,-1.732114
660,512.571045,156.219742,-1.732570
661,512.561584,156.162109,-1.733043
662,512.552063,156.104202,-1.733533
663,512.542542,156.046036,-1.734039
664,512.532837,155.987610,-1.734560
665,512.523132,155.928925,-1.735096
666,512.513306,155.869980,-1.735646
667,512.503479,155.810776,-1.736210
668,512.493469,155.751343,-1.736786
669,512.483459,155.691666,-1.737375
670,512.473389,155.631760,-1.737976
671,512.463196,155.571640,-1.738586
672,512.452942,155.511307,-1.739205
673,512.442627,155.450790,-1.739835
674,512.432190,155.390091,-1.740471
675,512.421753,155.329224,-1.741115
676,512.411194,155.268219,-1.741764
677,512.400635,155.207077,-1.742417
678,512.389954,155.145813,-1.743073
679,512.379272,155.084457,-1.743731
680,512.368469,155.023041,-1.744392
681,512.357666,154.961548,-1.745052
682,512.346802,154.900024,-1.745711
683,512.335876,154.838486,-1.746367
684,512.324951,154.776932,-1.747021
685,512.313965,154.715424,-1.747668
686,512.302917,154.653946,-1.748312
687,512.291870,154.592529,-1.748946
688,512.280823,154.531189,-1.749573
689,512.269714,154.469955,-1.750192
690,512.258606,154.408829,-1.750800
691,512.247437,154.347839,-1.751396
692,512.236328,154.287003,-1.751981
693,512.225159,154.226334,-1.752554
694,512.214050,154.165848,-1.753113
695,512.202881,154.105545,-1.753657
696,512.191772,154.045471,-1.754185
697,512.180603,153.985596,-1.754698
698,512.169495,153.925949,-1.755193
699,512.158386,153.866547,-1.755672
700,512.147339,153.807404,-1.756134
701,512.136230,153.748489,-1.756578
702,512.125183,153.689850,-1.757003
703,512.114197,153.631454,-1.757410
704,512.103210,153.573334,-1.757797
705,512.092224,153.515457,-1.758167
706,512.081299,153.457855,-1.758517
707,512.070374,153.400528,-1.758848
708,512.059509,153.343445,-1.759158
709,512.048645,153.286606,-1.759449
710,512.037842,153.230042,-1.759720
711,512.027100,153.173706,-1.759972
712,512.016296,153.117599,-1.760205
713,512.005615,153.061722,-1.760417
714,511.994904,153.006058,-1.760611
715,511.984253,152.950607,-1.760784
716,511.973633,152.895340,-1.760938
717,511.963013,152.840271,-1.761074
718,511.952454,152.785370,-1.761191
719,511.941895,152.730606,-1.761288
720,511.931366,152.675995,-1.761367
721,511.920837,152.621521,-1.761428
722,511.910339,152.567154,-1.761470
723,511.899872,152.512878,-1.761494
724,511.889404,152.458710,-1.761500
725,511.878967,152.404587,-1.761487
726,511.868530,152.350525,-1.761457
727,511.858124,152.296494,-1.761409
728,511.847687,152.242477,-1.761345
729,511.837280,152.188477,-1.761261
730,511.826874,152.134460,-1.761160
731,511.816467,152.080414,-1.761043
732,511.806061,152.026337,-1.760908
733,511.795654,151.972198,-1.760756
734,511.785248,151.917984,-1.760586
735,511.774841,151.863693,-1.760401
736,511.764404,151.809311,-1.760198
737,511.753967,151.754807,-1.759979
738,511.743530,151.700180,-1.759743
739,511.733063,151.645416,-1.759492
740,511.722595,151.590515,-1.759224
741,511.712097,151.535461,-1.758940
742,511.701599,151.480240,-1.758641
743,511.691101,151.424850,-1.758327
744,511.680573,151.369278,-1.757998
745,511.670044,151.313507,-1.757654
746,511.659485,151.257568,-1.757294
747,511.648895,151.201416,-1.756919
748,511.638306,151.145050,-1.756530
749,511.627716,151.088501,-1.756128
750,511.617096,151.031738,-1.755714
751,511.606445,150.974762,-1.755285
752,511.595795,150.917572,-1.754844
753,511.585144,150.860199,-1.754390
754,511.574463,150.802612,-1.753926
755,511.563812,150.744812,-1.753450
756,511.553101,150.686829,-1.752963
757,511.542419,150.628647,-1.752467
758,511.531738,150.570282,-1.751962
759,511.521027,150.511749,-1.751447
760,511.510345,150.453033,-1.750925
761,511.499634,150.394150,-1.750396
762,511.488953,150.335129,-1.749860
763,511.478271,150.275970,-1.749319
764,511.467621,150.216660,-1.748773
765,511.456940,150.157242,-1.748222
766,511.446289,150.097717,-1.747668
767,511.435669,150.038101,-1.747112
768,511.425079,149.978409,-1.746554
769,511.414490,149.918655,-1.745996
770,511.403931,149.858841,-1.745439
771,511.393402,149.798996,-1.744885
772,511.382904,149.739136,-1.744331
773,511.372437,149.679260,-1.743781
774,511.362000,149.619400,-1.743235
775,511.351624,149.559555,-1.742692
776,511.341248,149.499756,-1.742156
777,511.330933,149.440002,-1.741626
